CVE,V_CLASSIFICATION,VULNERABILITY_URL,P_COMMIT,FilePath,BeginLine,EndLine,Patched,Occurrence,Affected
CVE-2021-27645,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27462,dca565886b5e8bd7966e15f0ca42ee5cff686673,sysdeps/posix/getaddrinfo.c,158,191,0,after,0
CVE-2021-27645,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27462,dca565886b5e8bd7966e15f0ca42ee5cff686673,sysdeps/posix/getaddrinfo.c,1373,1378,0,after,0
CVE-2021-27645,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27462,dca565886b5e8bd7966e15f0ca42ee5cff686673,sysdeps/posix/getaddrinfo.c,1381,1386,0,after,0
CVE-2021-27645,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27462,dca565886b5e8bd7966e15f0ca42ee5cff686673,sysdeps/posix/getaddrinfo.c,1187,1229,0,after,0
CVE-2021-27645,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27462,dca565886b5e8bd7966e15f0ca42ee5cff686673,sysdeps/posix/getaddrinfo.c,2169,2507,0,after,0
CVE-2021-27645,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27462,dca565886b5e8bd7966e15f0ca42ee5cff686673,sysdeps/posix/getaddrinfo.c,324,339,0,after,0
CVE-2021-27645,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27462,dca565886b5e8bd7966e15f0ca42ee5cff686673,resolv/res_init.c,166,173,0,after,0
CVE-2021-27645,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27462,dca565886b5e8bd7966e15f0ca42ee5cff686673,sysdeps/posix/getaddrinfo.c,1644,1651,0,after,0
CVE-2021-27645,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27462,dca565886b5e8bd7966e15f0ca42ee5cff686673,resolv/inet_addr.c,\N,\N,2,after,0
CVE-2021-27645,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27462,dca565886b5e8bd7966e15f0ca42ee5cff686673,sysdeps/posix/getaddrinfo.c,1702,1724,0,after,0
CVE-2021-27645,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27462,dca565886b5e8bd7966e15f0ca42ee5cff686673,resolv/res_init.c,114,122,0,after,0
CVE-2021-27645,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27462,dca565886b5e8bd7966e15f0ca42ee5cff686673,sysdeps/posix/getaddrinfo.c,\N,\N,2,after,0
CVE-2021-27645,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27462,dca565886b5e8bd7966e15f0ca42ee5cff686673,resolv/inet_addr.c,195,203,2,after,0
CVE-2021-27645,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27462,dca565886b5e8bd7966e15f0ca42ee5cff686673,sysdeps/posix/getaddrinfo.c,1320,1370,0,after,0
CVE-2021-27645,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27462,dca565886b5e8bd7966e15f0ca42ee5cff686673,resolv/res_init.c,702,712,0,after,0
CVE-2021-33574,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27896#c1,42d359350510506b87101cf77202fefcbfc790cb,posix/regexec.c,\N,\N,2,after,0
CVE-2021-33574,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27896#c1,42d359350510506b87101cf77202fefcbfc790cb,posix/regexec.c,\N,\N,2,after,0
CVE-2021-33574,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27896#c1,42d359350510506b87101cf77202fefcbfc790cb,posix/regexec.c,\N,\N,2,after,0
CVE-2021-33574,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27896#c1,42d359350510506b87101cf77202fefcbfc790cb,posix/regexec.c,\N,\N,2,after,0
CVE-2021-33574,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27896#c1,42d359350510506b87101cf77202fefcbfc790cb,posix/regexec.c,\N,\N,2,after,0
CVE-2021-33574,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27896#c1,42d359350510506b87101cf77202fefcbfc790cb,posix/regexec.c,\N,\N,2,after,0
CVE-2021-33574,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27896#c1,42d359350510506b87101cf77202fefcbfc790cb,posix/regexec.c,\N,\N,2,after,0
CVE-2021-33574,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27896#c1,42d359350510506b87101cf77202fefcbfc790cb,posix/regexec.c,\N,\N,2,after,0
CVE-2021-33574,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27896#c1,42d359350510506b87101cf77202fefcbfc790cb,posix/regexec.c,\N,\N,2,after,0
CVE-2021-33574,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27896#c1,42d359350510506b87101cf77202fefcbfc790cb,posix/regexec.c,\N,\N,2,after,0
CVE-2021-33574,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27896#c1,42d359350510506b87101cf77202fefcbfc790cb,posix/regexec.c,\N,\N,2,after,0
CVE-2021-33574,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27896#c1,42d359350510506b87101cf77202fefcbfc790cb,posix/regexec.c,\N,\N,2,after,0
CVE-2021-33574,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27896#c1,42d359350510506b87101cf77202fefcbfc790cb,posix/regexec.c,\N,\N,2,after,0
CVE-2021-33574,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27896#c1,42d359350510506b87101cf77202fefcbfc790cb,posix/regexec.c,\N,\N,2,after,0
CVE-2021-33574,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27896#c1,42d359350510506b87101cf77202fefcbfc790cb,posix/regexec.c,\N,\N,2,after,0
CVE-2021-33574,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27896#c1,42d359350510506b87101cf77202fefcbfc790cb,posix/regexec.c,\N,\N,2,after,0
CVE-2021-33574,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27896#c1,42d359350510506b87101cf77202fefcbfc790cb,posix/regexec.c,\N,\N,2,after,0
CVE-2021-33574,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27896#c1,42d359350510506b87101cf77202fefcbfc790cb,posix/regexec.c,\N,\N,2,after,0
CVE-2021-33574,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27896#c1,42d359350510506b87101cf77202fefcbfc790cb,posix/regexec.c,\N,\N,2,after,0
CVE-2021-33574,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27896#c1,42d359350510506b87101cf77202fefcbfc790cb,posix/regexec.c,\N,\N,2,after,0
CVE-2021-33574,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27896#c1,42d359350510506b87101cf77202fefcbfc790cb,posix/regexec.c,\N,\N,2,after,0
CVE-2021-33574,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27896#c1,42d359350510506b87101cf77202fefcbfc790cb,posix/regexec.c,\N,\N,2,after,0
CVE-2021-33574,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27896#c1,42d359350510506b87101cf77202fefcbfc790cb,posix/regexec.c,\N,\N,2,after,0
CVE-2021-33574,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27896#c1,42d359350510506b87101cf77202fefcbfc790cb,posix/regexec.c,\N,\N,2,after,0
CVE-2021-33574,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27896#c1,42d359350510506b87101cf77202fefcbfc790cb,posix/regexec.c,\N,\N,2,after,0
CVE-2021-33574,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27896#c1,42d359350510506b87101cf77202fefcbfc790cb,posix/regexec.c,\N,\N,2,after,0
CVE-2021-33574,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27896#c1,42d359350510506b87101cf77202fefcbfc790cb,posix/regexec.c,\N,\N,2,after,0
CVE-2021-33574,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27896#c1,42d359350510506b87101cf77202fefcbfc790cb,posix/regexec.c,\N,\N,2,after,0
CVE-2021-33574,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27896#c1,42d359350510506b87101cf77202fefcbfc790cb,posix/regexec.c,\N,\N,2,after,0
CVE-2021-33574,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27896#c1,42d359350510506b87101cf77202fefcbfc790cb,posix/regexec.c,\N,\N,2,after,0
CVE-2021-33574,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27896#c1,42d359350510506b87101cf77202fefcbfc790cb,posix/regexec.c,\N,\N,2,after,0
CVE-2021-33574,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27896#c1,42d359350510506b87101cf77202fefcbfc790cb,posix/regexec.c,\N,\N,2,after,0
CVE-2021-35942,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=28011,5adda61f62b77384718b4c0d8336ade8f2b4b35c,iconv/gconv_int.h,\N,\N,2,after,0
CVE-2021-35942,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=28011,5adda61f62b77384718b4c0d8336ade8f2b4b35c,iconv/gconv_charset.c,163,217,0,after,0
CVE-2021-35942,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=28011,5adda61f62b77384718b4c0d8336ade8f2b4b35c,intl/dcigettext.c,865,1401,1,after,0
CVE-2021-35942,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=28011,5adda61f62b77384718b4c0d8336ade8f2b4b35c,iconv/iconv_prog.c,694,711,0,after,0
CVE-2021-35942,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=28011,5adda61f62b77384718b4c0d8336ade8f2b4b35c,intl/dcigettext.c,1442,1497,0,after,0
CVE-2021-35942,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=28011,5adda61f62b77384718b4c0d8336ade8f2b4b35c,iconv/iconv_prog.c,683,692,0,after,0
CVE-2021-35942,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=28011,5adda61f62b77384718b4c0d8336ade8f2b4b35c,iconv/iconv_prog.c,641,681,0,after,0
CVE-2021-35942,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=28011,5adda61f62b77384718b4c0d8336ade8f2b4b35c,iconv/gconv_charset.c,\N,\N,2,after,0
CVE-2021-35942,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=28011,5adda61f62b77384718b4c0d8336ade8f2b4b35c,iconv/gconv_charset.c,72,149,0,after,0
CVE-2021-35942,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=28011,5adda61f62b77384718b4c0d8336ade8f2b4b35c,intl/dcigettext.c,\N,\N,2,after,0
CVE-2021-35942,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=28011,5adda61f62b77384718b4c0d8336ade8f2b4b35c,intl/dcigettext.c,1502,1588,0,after,0
CVE-2021-35942,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=28011,5adda61f62b77384718b4c0d8336ade8f2b4b35c,iconv/iconv_prog.c,714,734,0,after,0
CVE-2021-35942,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=28011,5adda61f62b77384718b4c0d8336ade8f2b4b35c,iconv/iconv_prog.c,631,639,0,after,0
CVE-2021-35942,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=28011,5adda61f62b77384718b4c0d8336ade8f2b4b35c,iconv/gconv_charset.c,218,227,2,after,0
CVE-2021-35942,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=28011,5adda61f62b77384718b4c0d8336ade8f2b4b35c,iconv/gconv_int.h,\N,\N,2,after,0
CVE-2021-35942,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=28011,5adda61f62b77384718b4c0d8336ade8f2b4b35c,intl/dcigettext.c,481,857,0,after,0
CVE-2021-35942,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=28011,5adda61f62b77384718b4c0d8336ade8f2b4b35c,intl/dcigettext.c,1659,1663,0,after,0
CVE-2021-35942,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=28011,5adda61f62b77384718b4c0d8336ade8f2b4b35c,iconv/iconv_prog.c,380,397,0,after,0
CVE-2021-35942,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=28011,5adda61f62b77384718b4c0d8336ade8f2b4b35c,iconv/iconv_prog.c,345,377,0,after,0
CVE-2021-35942,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=28011,5adda61f62b77384718b4c0d8336ade8f2b4b35c,intl/dcigettext.c,1405,1438,0,after,0
CVE-2021-35942,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=28011,5adda61f62b77384718b4c0d8336ade8f2b4b35c,iconv/iconv_prog.c,737,781,0,after,0
CVE-2021-35942,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=28011,5adda61f62b77384718b4c0d8336ade8f2b4b35c,iconv/iconv_prog.c,401,411,0,after,0
CVE-2021-35942,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=28011,5adda61f62b77384718b4c0d8336ade8f2b4b35c,iconv/iconv_prog.c,449,535,0,after,0
